district_id,district_name,school_id,school,emh,achievement_dir,growth_dir,overall_dir
480,BOULDER VALLEY RE 2,2940,FIRESIDE ELEMENTARY SCHOOL,E,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,2970,FLATIRONS ELEMENTARY SCHOOL,E,0.0,1.0,1.0
480,BOULDER VALLEY RE 2,3022,FOOTHILL ELEMENTARY SCHOOL,E,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,3488,GOLD HILL ELEMENTARY SCHOOL,E,,,-1.0
480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),M,,,
480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),H,,,0.0
480,BOULDER VALLEY RE 2,3882,HEATHERWOOD ELEMENTARY SCHOOL,E,0.0,1.0,0.0
480,BOULDER VALLEY RE 2,3940,HIGH PEAKS ELEMENTARY SCHOOL,E,0.0,-1.0,-1.0
480,BOULDER VALLEY RE 2,6642,HORIZONS K8 SCHOOL,E,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,6642,HORIZONS K8 SCHOOL,M,0.0,1.0,1.0
480,BOULDER VALLEY RE 2,4386,JAMESTOWN ELEMENTARY SCHOOL,E,,,-1.0
480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,M,,,
480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,H,-1.0,,0.0
480,BOULDER VALLEY RE 2,4792,KOHL ELEMENTARY SCHOOL,E,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,4874,LAFAYETTE ELEMENTARY SCHOOL,E,0.0,1.0,0.0
480,BOULDER VALLEY RE 2,5302,LOUISVILLE ELEMENTARY SCHOOL,E,0.0,1.0,0.0
480,BOULDER VALLEY RE 2,5306,LOUISVILLE MIDDLE SCHOOL,M,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,M,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,5838,MESA ELEMENTARY SCHOOL,E,0.0,1.0,1.0
480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL,H,0.0,-1.0,0.0
480,BOULDER VALLEY RE 2,6000,MONARCH K8 SCHOOL,E,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,6000,MONARCH K8 SCHOOL,M,0.0,1.0,0.0
480,BOULDER VALLEY RE 2,6208,NEDERLAND ELEMENTARY SCHOOL,E,1.0,1.0,1.0
480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLESENIOR HIGH SCHOOL,M,-1.0,-1.0,-1.0
480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLESENIOR HIGH SCHOOL,H,1.0,1.0,0.0
480,BOULDER VALLEY RE 2,6224,NEVIN PLATT MIDDLE SCHOOL,M,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,H,0.0,1.0,0.0
480,BOULDER VALLEY RE 2,6816,PEAK TO PEAK CHARTER SCHOOL,E,0.0,0.0,1.0
480,BOULDER VALLEY RE 2,6816,PEAK TO PEAK CHARTER SCHOOL,M,0.0,1.0,1.0
480,BOULDER VALLEY RE 2,6816,PEAK TO PEAK CHARTER SCHOOL,H,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,6962,PIONEER BILINGUAL ELEMENTARY SCHOOL,E,-1.0,0.0,0.0
480,BOULDER VALLEY RE 2,7528,RYAN ELEMENTARY SCHOOL,E,0.0,1.0,1.0
480,BOULDER VALLEY RE 2,7592,SANCHEZ ELEMENTARY SCHOOL,E,1.0,1.0,1.0
480,BOULDER VALLEY RE 2,8135,SOUTHERN HILLS MIDDLE SCHOOL,M,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,8387,SUMMIT MIDDLE CHARTER SCHOOL,M,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,8418,SUPERIOR ELEMENTARY SCHOOL,E,0.0,0.0,0.0
480,BOULDER VALLEY RE 2,8978,UNIVERSITY HILL ELEMENTARY SCHOOL,E,0.0,1.0,0.0
480,BOULDER VALLEY RE 2,9544,WHITTIER ELEMENTARY SCHOOL,E,0.0,1.0,0.0
1750,BRANSON REORGANIZED 82,974,BRANSON ELEMENTARY SCHOOL,E,,,-1.0
1750,BRANSON REORGANIZED 82,948,BRANSON SCHOOL ONLINE,E,1.0,1.0,1.0
1750,BRANSON REORGANIZED 82,948,BRANSON SCHOOL ONLINE,M,0.0,0.0,1.0
1750,BRANSON REORGANIZED 82,948,BRANSON SCHOOL ONLINE,H,1.0,0.0,0.0
1750,BRANSON REORGANIZED 82,978,BRANSON UNDIVIDED HIGH SCHOOL,M,,,
1750,BRANSON REORGANIZED 82,978,BRANSON UNDIVIDED HIGH SCHOOL,H,,,-1.0
3146,BRIGGSDALE RE10,1008,BRIGGSDALE ELEMENTARY SCHOOL,E,0.0,1.0,1.0
3146,BRIGGSDALE RE10,1012,BRIGGSDALE UNDIVIDED HIGH SCHOOL,M,1.0,-1.0,0.0
3146,BRIGGSDALE RE10,1012,BRIGGSDALE UNDIVIDED HIGH SCHOOL,H,-1.0,-1.0,0.0
40,BRIGHTON 27J,700,BELLE CREEK CHARTER SCHOOL,E,0.0,-1.0,-1.0
40,BRIGHTON 27J,700,BELLE CREEK CHARTER SCHOOL,M,0.0,-1.0,-1.0
40,BRIGHTON 27J,1021,BRIGHTON HERITAGE ACADEMY,M,,,-1.0
40,BRIGHTON 27J,1021,BRIGHTON HERITAGE ACADEMY,H,1.0,-1.0,0.0
40,BRIGHTON 27J,1022,BRIGHTON HIGH SCHOOL,H,0.0,0.0,0.0
40,BRIGHTON 27J,1052,BROMLEY EAST CHARTER SCHOOL,E,0.0,0.0,0.0
40,BRIGHTON 27J,1052,BROMLEY EAST CHARTER SCHOOL,M,0.0,0.0,0.0
40,BRIGHTON 27J,2399,EAGLE RIDGE ACADEMY,H,0.0,0.0,0.0
40,BRIGHTON 27J,2945,FOUNDATIONS ACADEMY,E,0.0,0.0,1.0
40,BRIGHTON 27J,3900,HENDERSON ELEMENTARY SCHOOL,E,0.0,1.0,1.0
40,BRIGHTON 27J,8032,JOHN W THIMMIG ELEMENTARY SCHOOL,E,0.0,0.0,0.0
40,BRIGHTON 27J,4950,LANDMARK ACADEMY AT REUNION,E,0.0,0.0,0.0
40,BRIGHTON 27J,4950,LANDMARK ACADEMY AT REUNION,M,0.0,1.0,0.0
40,BRIGHTON 27J,5615,MARY E PENNOCK ELEMENTARY SCHOOL,E,0.0,0.0,0.0
40,BRIGHTON 27J,6294,NORTH ELEMENTARY SCHOOL,E,-1.0,-1.0,-1.0
40,BRIGHTON 27J,6395,NORTHEAST ELEMENTARY SCHOOL,E,0.0,1.0,1.0
40,BRIGHTON 27J,6702,OTHO E STUART MIDDLE SCHOOL,M,0.0,0.0,0.0
40,BRIGHTON 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,M,0.0,0.0,0.0
40,BRIGHTON 27J,7129,PRAIRIE VIEW HIGH SCHOOL,H,1.0,0.0,0.0
40,BRIGHTON 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,M,0.0,0.0,-1.0
40,BRIGHTON 27J,7714,SECOND CREEK ELEMENTARY SCHOOL,E,0.0,-1.0,0.0
40,BRIGHTON 27J,8060,SOUTH ELEMENTARY SCHOOL,E,0.0,0.0,0.0
40,BRIGHTON 27J,8130,SOUTHEAST ELEMENTARY SCHOOL,E,0.0,0.0,0.0
40,BRIGHTON 27J,8820,TURNBERRY ELEMENTARY,E,1.0,1.0,1.0
40,BRIGHTON 27J,9230,VIKAN MIDDLE SCHOOL,M,0.0,0.0,-1.0
40,BRIGHTON 27J,9426,WEST RIDGE ELEMENTARY,E,0.0,0.0,0.0
2395,BRUSH RE2(J),1438,BEAVER VALLEY ELEMENTARY SCHOOL,E,0.0,-1.0,-1.0
2395,BRUSH RE2(J),1096,BRUSH HIGH SCHOOL,H,0.0,0.0,0.0
2395,BRUSH RE2(J),1094,BRUSH MIDDLE SCHOOL,M,0.0,-1.0,-1.0
490,BUENA VISTA R31,4306,AVERY/PARSONS ELEMENTARY SCHOOL,E,0.0,0.0,0.0
490,BUENA VISTA R31,1130,BUENA VISTA HIGH SCHOOL,H,0.0,1.0,0.0
490,BUENA VISTA R31,1154,BUENA VISTA ONLINE ACADEMY,E,,,
490,BUENA VISTA R31,1154,BUENA VISTA ONLINE ACADEMY,M,,,
490,BUENA VISTA R31,1154,BUENA VISTA ONLINE ACADEMY,H,,,
490,BUENA VISTA R31,1508,CHAFFEE COUNTY HIGH SCHOOL,H,,,-1.0
490,BUENA VISTA R31,1132,HARRY L MC GINNIS MIDDLE SCHOOL,M,0.0,0.0,0.0
1860,BUFFALO RE4J,5802,MERINO ELEMENTARY SCHOOL,E,-1.0,-1.0,-1.0
1860,BUFFALO RE4J,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,M,0.0,-1.0,0.0
1860,BUFFALO RE4J,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,H,-1.0,-1.0,0.0
1500,BURLINGTON RE6J,1144,BURLINGTON ELEMENTARY SCHOOL,E,0.0,1.0,1.0
1500,BURLINGTON RE6J,1152,BURLINGTON HIGH SCHOOL,H,-1.0,-1.0,0.0
1500,BURLINGTON RE6J,1150,BURLINGTON MIDDLE SCHOOL,E,-1.0,-1.0,0.0
1500,BURLINGTON RE6J,1150,BURLINGTON MIDDLE SCHOOL,M,1.0,0.0,0.0
190,BYERS 32J,1168,BYERS ELEMENTARY SCHOOL,E,-1.0,0.0,-1.0
190,BYERS 32J,1176,BYERS JUNIORSENIOR HIGH SCHOOL,M,0.0,0.0,0.0
190,BYERS 32J,1176,BYERS JUNIORSENIOR HIGH SCHOOL,H,0.0,0.0,0.0
970,CALHAN RJ1,1210,CALHAN ELEMENTARY SCHOOL,E,-1.0,0.0,0.0
970,CALHAN RJ1,1218,CALHAN HIGH SCHOOL,H,0.0,-1.0,0.0
970,CALHAN RJ1,1215,CALHAN MIDDLE SCHOOL,M,0.0,0.0,0.0
270,CAMPO RE6,1248,CAMPO ELEMENTARY SCHOOL,E,,,-1.0
270,CAMPO RE6,1252,CAMPO UNDIVIDED HIGH SCHOOL,M,,,-1.0
270,CAMPO RE6,1252,CAMPO UNDIVIDED HIGH SCHOOL,H,,,1.0
1140,CANON CITY RE1,1266,CANON CITY HIGH SCHOOL,H,0.0,-1.0,0.0
1140,CANON CITY RE1,1262,CANON CITY MIDDLE SCHOOL,M,-1.0,0.0,0.0
1140,CANON CITY RE1,419,CANON ONLINE ACADEMY,M,,,
1140,CANON CITY RE1,419,CANON ONLINE ACADEMY,H,,,
1140,CANON CITY RE1,3802,HARRISON SCHOOL,E,1.0,1.0,0.0
1140,CANON CITY RE1,3802,HARRISON SCHOOL,M,0.0,0.0,0.0
1140,CANON CITY RE1,5166,LINCOLN ELEMENTARY SCHOOL,E,1.0,1.0,1.0
1140,CANON CITY RE1,5704,MCKINLEY ELEMENTARY SCHOOL,E,-1.0,-1.0,0.0
1140,CANON CITY RE1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,E,1.0,0.0,0.0
1140,CANON CITY RE1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,M,0.0,1.0,0.0
1140,CANON CITY RE1,7950,SKYLINE ELEMENTARY SCHOOL,E,1.0,0.0,1.0
1140,CANON CITY RE1,9248,WASHINGTON ELEMENTARY SCHOOL,E,0.0,1.0,0.0
640,CENTENNIAL R1,7588,CENTENNIAL ELEMENTARY SCHOOL,E,-1.0,-1.0,-1.0
640,CENTENNIAL R1,1398,CENTENNIAL HIGH SCHOOL,H,-1.0,0.0,0.0
640,CENTENNIAL R1,1396,CENTENNIAL JUNIOR HIGH SCHOOL,M,1.0,-1.0,0.0
2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,H,1.0,0.0,0.0
2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,H,,,
2810,CENTER 26 JT,1412,HASKIN ELEMENTARY SCHOOL,E,1.0,0.0,0.0
2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,M,0.0,0.0,0.0
2810,CENTER 26 JT,51,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,H,,,1.0
8001,CHARTER SCHOOL INSTITUTE,75,ANIMAS HIGH SCHOOL,H,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1279,CAPROCK ACADEMY,E,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1279,CAPROCK ACADEMY,M,0.0,1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1279,CAPROCK ACADEMY,H,0.0,-1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1901,COLORADO CALVERT ACADEMY,E,0.0,,0.0
8001,CHARTER SCHOOL INSTITUTE,1901,COLORADO CALVERT ACADEMY,M,-1.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1877,COLORADO PROVOST ACADEMY,H,-1.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1791,COLORADO SPRINGS CHARTER ACADEMY,E,0.0,1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1791,COLORADO SPRINGS CHARTER ACADEMY,M,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1795,COLORADO SPRINGS EARLY COLLEGES,H,0.0,-1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1882,COMMUNITY LEADERSHIP ACADEMY,E,1.0,1.0,1.0
8001,CHARTER SCHOOL INSTITUTE,1882,COMMUNITY LEADERSHIP ACADEMY,M,1.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,2837,EARLY COLLEGE HIGH SCHOOL AT ARVADA,M,0.0,0.0,1.0
8001,CHARTER SCHOOL INSTITUTE,2837,EARLY COLLEGE HIGH SCHOOL AT ARVADA,H,0.0,-1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,35,FRONTIER CHARTER ACADEMY,E,-1.0,,-1.0
8001,CHARTER SCHOOL INSTITUTE,35,FRONTIER CHARTER ACADEMY,M,,,-1.0
8001,CHARTER SCHOOL INSTITUTE,3475,GOAL ACADEMY,M,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,3475,GOAL ACADEMY,H,0.0,1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,655,HIGH POINT ACADEMY,E,0.0,1.0,1.0
8001,CHARTER SCHOOL INSTITUTE,655,HIGH POINT ACADEMY,M,-1.0,-1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,5453,MOUNTAIN MIDDLE SCHOOL,M,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,8929,PIKES PEAK PREP,E,-1.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,8929,PIKES PEAK PREP,M,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,8929,PIKES PEAK PREP,H,-1.0,-1.0,1.0
8001,CHARTER SCHOOL INSTITUTE,7278,RICARDO FLORES MAGON ACADEMY,E,-1.0,-1.0,-1.0
8001,CHARTER SCHOOL INSTITUTE,7512,ROSS MONTESSORI SCHOOL,E,0.0,0.0,-1.0
8001,CHARTER SCHOOL INSTITUTE,7512,ROSS MONTESSORI SCHOOL,M,0.0,-1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1376,SCHOLARS TO LEADERS ACADEMY,E,0.0,-1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,1376,SCHOLARS TO LEADERS ACADEMY,M,1.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,653,STONE CREEK SCHOOL,E,1.0,1.0,1.0
8001,CHARTER SCHOOL INSTITUTE,653,STONE CREEK SCHOOL,M,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,657,T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE,E,1.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,657,T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE,M,1.0,1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,654,THE PINNACLE CHARTER SCHOOL ELEMENTARY,E,-1.0,-1.0,-1.0
8001,CHARTER SCHOOL INSTITUTE,6914,THE PINNACLE CHARTER SCHOOL HIGH,H,-1.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,6913,THE PINNACLE CHARTER SCHOOL MIDDLE,M,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,9057,THE VANGUARD SCHOOL (HIGH),H,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,9051,THE VANGUARD SCHOOL (MIDDLE),M,-1.0,-1.0,0.0
8001,CHARTER SCHOOL INSTITUTE,8825,THOMAS MACLAREN STATE CHARTER SCHOOL,M,1.0,-1.0,-1.0
8001,CHARTER SCHOOL INSTITUTE,8825,THOMAS MACLAREN STATE CHARTER SCHOOL,H,0.0,0.0,0.0
8001,CHARTER SCHOOL INSTITUTE,9785,YOUTH & FAMILY ACADEMY CHARTER,M,1.0,,-1.0
8001,CHARTER SCHOOL INSTITUTE,9785,YOUTH & FAMILY ACADEMY CHARTER,H,-1.0,-1.0,-1.0
2560,CHERAW 31,1538,CHERAW ELEMENTARY SCHOOL,E,0.0,1.0,1.0
2560,CHERAW 31,1546,CHERAW HIGH SCHOOL,H,1.0,1.0,0.0
2560,CHERAW 31,1548,CHERAW MIDDLE SCHOOL,M,-1.0,1.0,1.0
130,CHERRY CREEK 5,242,ANTELOPE RIDGE ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,348,ARROWHEAD ELEMENTARY SCHOOL,E,0.0,-1.0,-1.0
130,CHERRY CREEK 5,442,ASPEN CROSSING ELEMENTARY SCHOOL,E,0.0,-1.0,0.0
130,CHERRY CREEK 5,714,BELLEVIEW ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,1155,BUFFALO TRAIL ELEMENTARY SCHOOL,E,0.0,-1.0,-1.0
130,CHERRY CREEK 5,1566,CAMPUS MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,1273,CANYON CREEK ELEMENTARY SCHOOL,E,-1.0,-1.0,-1.0
130,CHERRY CREEK 5,1510,CHALLENGE SCHOOL,E,0.0,-1.0,0.0
130,CHERRY CREEK 5,1510,CHALLENGE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,1551,CHEROKEE TRAIL HIGH SCHOOL,H,0.0,0.0,0.0
130,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,E,0.0,0.0,0.0
130,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,M,0.0,0.0,0.0
130,CHERRY CREEK 5,1570,CHERRY CREEK HIGH SCHOOL,H,0.0,0.0,0.0
130,CHERRY CREEK 5,1574,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,E,0.0,-1.0,0.0
130,CHERRY CREEK 5,1614,CIMARRON ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,1916,COTTONWOOD CREEK ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,243,COYOTE HILLS ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,1970,CREEKSIDE ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,2094,DAKOTA VALLEY ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,2292,DRY CREEK ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,2357,EAGLECREST HIGH SCHOOL,H,0.0,0.0,0.0
130,CHERRY CREEK 5,2428,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,E,0.0,-1.0,0.0
130,CHERRY CREEK 5,2897,FALCON CREEK MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,16,FOX HOLLOW ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,3030,FOX RIDGE MIDDLE SCHOOL,M,0.0,-1.0,0.0
130,CHERRY CREEK 5,3589,GRANDVIEW HIGH SCHOOL,H,0.0,1.0,0.0
130,CHERRY CREEK 5,3648,GREENWOOD ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,3926,HERITAGE ELEMENTARY SCHOOL,E,-1.0,-1.0,0.0
130,CHERRY CREEK 5,1572,HIGH PLAINS ELEMENTARY SCHOOL,E,0.0,-1.0,0.0
130,CHERRY CREEK 5,3988,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,E,-1.0,-1.0,-1.0
130,CHERRY CREEK 5,4062,HOLLY HILLS ELEMENTARY SCHOOL,E,0.0,-1.0,0.0
130,CHERRY CREEK 5,4078,HOMESTEAD ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,4100,HORIZON MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,4276,INDEPENDENCE ELEMENTARY SCHOOL,E,-1.0,-1.0,0.0
130,CHERRY CREEK 5,4280,INDIAN RIDGE ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,4975,LAREDO MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,18,LIBERTY MIDDLE SCHOOL,M,0.0,-1.0,0.0
130,CHERRY CREEK 5,5744,MEADOW POINT ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,5934,MISSION VIEJO ELEMENTARY SCHOOL,E,0.0,-1.0,-1.0
130,CHERRY CREEK 5,6625,OVERLAND HIGH SCHOOL,H,1.0,0.0,0.0
130,CHERRY CREEK 5,6820,PEAKVIEW ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,6955,PINE RIDGE ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,7102,POLTON COMMUNITY ELEMENTARY SCHOOL,E,0.0,1.0,0.0
130,CHERRY CREEK 5,7116,PONDEROSA ELEMENTARY SCHOOL,E,0.0,-1.0,0.0
130,CHERRY CREEK 5,7158,PRAIRIE MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,7277,RED HAWK RIDGE ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,7476,ROLLING HILLS ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,7559,SAGEBRUSH ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,141,SKY VISTA MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,8020,SMOKY HILL HIGH SCHOOL,H,0.0,0.0,0.0
130,CHERRY CREEK 5,8380,SUMMIT ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,8394,SUNRISE ELEMENTARY SCHOOL,E,-1.0,-1.0,-1.0
130,CHERRY CREEK 5,8848,THUNDER RIDGE MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,8850,TIMBERLINE ELEMENTARY SCHOOL,E,0.0,1.0,0.0
130,CHERRY CREEK 5,8887,TRAILS WEST ELEMENTARY SCHOOL,E,-1.0,0.0,0.0
130,CHERRY CREEK 5,9108,VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,E,1.0,0.0,0.0
130,CHERRY CREEK 5,9200,WALNUT HILLS COMMUNITY ELEMENTARY SCHOOL,E,0.0,0.0,0.0
130,CHERRY CREEK 5,1568,WEST MIDDLE SCHOOL,M,0.0,0.0,0.0
130,CHERRY CREEK 5,9624,WILLOW CREEK ELEMENTARY SCHOOL,E,0.0,0.0,1.0
520,CHEYENNE COUNTY RE5,1608,CHEYENNE WELLS ELEMENTARY SCHOOL,E,0.0,1.0,1.0
520,CHEYENNE COUNTY RE5,1612,CHEYENNE WELLS HIGH SCHOOL,H,1.0,-1.0,0.0
520,CHEYENNE COUNTY RE5,1610,CHEYENNE WELLS MIDDLE SCHOOL,M,0.0,0.0,0.0
1020,CHEYENNE MOUNTAIN 12,1592,BROADMOOR ELEMENTARY SCHOOL,E,0.0,0.0,0.0
1020,CHEYENNE MOUNTAIN 12,1582,CHEYENNE MOUNTAIN CHARTER ACADEMY,E,0.0,0.0,0.0
1020,CHEYENNE MOUNTAIN 12,1586,CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,E,0.0,0.0,0.0
1020,CHEYENNE MOUNTAIN 12,1590,CHEYENNE MOUNTAIN HIGH SCHOOL,H,0.0,0.0,0.0
1020,CHEYENNE MOUNTAIN 12,1588,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,M,0.0,0.0,0.0
1020,CHEYENNE MOUNTAIN 12,3482,GOLD CAMP ELEMENTARY SCHOOL,E,0.0,0.0,0.0
1020,CHEYENNE MOUNTAIN 12,6953,PINON VALLEY ELEMENTARY SCHOOL,E,0.0,1.0,1.0
1020,CHEYENNE MOUNTAIN 12,1604,SKYWAY PARK ELEMENTARY SCHOOL,E,0.0,1.0,1.0
540,CLEAR CREEK RE1,4212,CARLSON ELEMENTARY SCHOOL,E,0.0,-1.0,-1.0
540,CLEAR CREEK RE1,4216,CLEAR CREEK HIGH SCHOOL,H,1.0,-1.0,0.0
540,CLEAR CREEK RE1,1660,CLEAR CREEK MIDDLE SCHOOL,M,0.0,0.0,0.0
540,CLEAR CREEK RE1,3385,GEORGETOWN COMMUNITY SCHOOL,E,-1.0,-1.0,-1.0
540,CLEAR CREEK RE1,4700,KINGMURPHY ELEMENTARY SCHOOL,E,-1.0,-1.0,-1.0
9000,Colorado School for the Deaf and Blind,9999,COLORADO SCHOOL FOR THE DEAF AND BLIND,E,-1.0,,0.0
9000,Colorado School for the Deaf and Blind,9999,COLORADO SCHOOL FOR THE DEAF AND BLIND,M,1.0,-1.0,-1.0
9000,Colorado School for the Deaf and Blind,9999,COLORADO SCHOOL FOR THE DEAF AND BLIND,H,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,E,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,M,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,269,ACHIEVEK12,E,,,-1.0
1010,COLORADO SPRINGS 11,269,ACHIEVEK12,M,-1.0,0.0,1.0
1010,COLORADO SPRINGS 11,269,ACHIEVEK12,H,1.0,,0.0
1010,COLORADO SPRINGS 11,452,AUDUBON ELEMENTARY SCHOOL,E,1.0,0.0,0.0
1010,COLORADO SPRINGS 11,594,BATES ELEMENTARY SCHOOL,E,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1032,BRISTOL ELEMENTARY SCHOOL,E,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1126,BUENA VISTA ELEMENTARY SCHOOL,E,-1.0,0.0,-1.0
1010,COLORADO SPRINGS 11,1340,CARVER ELEMENTARY SCHOOL,E,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,1613,CHIPETA ELEMENTARY SCHOOL,E,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1616,CIVA CHARTER ACADEMY,H,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1798,COLUMBIA ELEMENTARY SCHOOL,E,1.0,0.0,0.0
1010,COLORADO SPRINGS 11,1885,COMMUNITY PREP CHARTER SCHOOL,H,0.0,-1.0,-1.0
1010,COLORADO SPRINGS 11,1870,CORONADO HIGH SCHOOL,H,0.0,0.0,0.0
